timestamp,image_path,pred_lon,pred_lat,pred_alt,gt_lon,gt_lat,gt_alt,pred_east_m,pred_north_m,pixel_dx,pixel_dy,rotation_deg,affine_scale,match_confidence,num_matches,num_inliers,matcher_backend,yaw_deg,method,flight_phase,is_keyframe_reset,horizontal_error,altitude_error
1734763667000,F:\agent\UAV\data\IR-image\1734763667000.jpg,116.16958077733088,38.81214582478265,483.54,116.1697627,38.8121195,491.42,52.54581882503031,2.7968908042328753,-32.31821562305487,144.11939703519658,-1.8773624845354613,1.0135188030729751,0.6520522388059702,1072,699,loftr,-99.59241923349008,scheme_d_local_map,NA,True,16.0319641477857,7.8799999999999955
1734763667200,F:\agent\UAV\data\IR-image\1734763667200.jpg,116.16963268292992,38.812149155233875,483.54,116.1698192,38.8121194,492.09,57.048169878094946,3.1676366352228538,-35.45020530791521,156.40684678642504,-2.2627577514605814,1.0111175990337278,0.6630109670987039,1003,665,loftr,-99.59241923349008,scheme_d_local_map,NA,True,16.495766403351123,8.549999999999955
1734763667400,F:\agent\UAV\data\IR-image\1734763667400.jpg,116.16966332789085,38.81216420398646,483.54,116.1698757,38.8121193,492.77,59.70634885401075,4.842863773169656,-41.329940603539285,162.9801533722192,-2.5162469575440194,1.011123189598672,0.587378640776699,824,484,loftr,-99.59241923349008,scheme_d_local_map,NA,True,19.06613899659851,9.229999999999961
1734763667600,F:\agent\UAV\data\IR-image\1734763667600.jpg,116.16971526320303,38.81215251581727,483.54,116.1699323,38.8121191,493.49,64.21127725780778,3.5417367784135934,-39.83600365815528,176.05672739602153,-2.122258569664488,1.015383333748811,0.5203679369250985,761,396,loftr,-99.59241923349008,scheme_d_local_map,NA,True,19.168467094086708,9.949999999999989
1734763667800,F:\agent\UAV\data\IR-image\1734763667800.jpg,116.16975391585969,38.8121619809072,483.54,116.1699891,38.8121188,494.14,67.56405292447741,4.5953905892407825,-44.320337671312586,184.8431541624633,-2.4375820224843316,1.006681846851317,0.5523932729624839,773,427,loftr,-99.59241923349008,scheme_d_local_map,NA,True,20.935293021959172,10.599999999999966
1734763668000,F:\agent\UAV\data\IR-image\1734763668000.jpg,116.16980380882069,38.81218871768216,483.54,116.1700459,38.8121185,494.74,71.89182545004824,7.571728378080751,-54.58199610963527,195.42871151077406,-1.641293538780849,1.0098880985533312,0.5249679897567221,781,410,loftr,-99.59241923349008,scheme_d_local_map,NA,True,22.381740867321174,11.199999999999989
1734763668200,F:\agent\UAV\data\IR-image\1734763668200.jpg,116.16984896421154,38.812208103178705,483.54,116.1701029,38.8121181,495.3,75.8086557202323,9.729721853637555,-62.386565465920796,205.25969822268848,-0.5580440631645551,1.0203611362247518,0.578125,768,444,loftr,-99.59241923349008,scheme_d_local_map,NA,True,24.171141571282938,11.759999999999991
1734763668400,F:\agent\UAV\data\IR-image\1734763668400.jpg,116.1698811375084,38.81218742429254,483.54,116.1701599,38.8121177,495.86,78.59940430334902,7.427748245265924,-57.32087185110879,214.06017942103148,-0.9838759064716053,1.0088748846852365,0.5821287779237845,761,443,loftr,-99.59241923349008,scheme_d_local_map,NA,True,25.36686735903598,12.319999999999993
1734763668600,F:\agent\UAV\data\IR-image\1734763668600.jpg,116.16993994342462,38.81224059671633,483.54,116.170217,38.8121175,496.36,83.70029676419628,13.34690246124529,-76.08878338468011,225.40899567431234,-0.33999113824826305,1.0153210845015914,0.6261022927689595,567,355,loftr,-99.59241923349008,scheme_d_local_map,NA,True,27.633401886835266,12.819999999999993
1734763668800,F:\agent\UAV\data\IR-image\1734763668800.jpg,116.16996960497153,38.8122372760224,483.54,116.1702741,38.8121173,496.9,86.2731732812707,12.97724281365877,-76.26912157699275,232.70267854549434,-0.23265348104147818,1.0186444110195556,0.5499153976311336,591,325,loftr,-99.59241923349008,scheme_d_local_map,NA,True,29.563767432832606,13.359999999999957
1734763669000,F:\agent\UAV\data\IR-image\1734763669000.jpg,116.17001884772513,38.812205357086846,483.54,116.1703311,38.8121172,497.63,90.54454607382506,9.424026907854692,-68.43298489059936,246.1862337812563,-0.844547167509787,1.0124198570332867,0.6894502228826151,673,464,loftr,-99.59241923349008,scheme_d_local_map,NA,True,28.775840224502087,14.089999999999975
1734763669200,F:\agent\UAV\data\IR-image\1734763669200.jpg,116.17006640211606,38.81217129335049,483.54,116.170388,38.8121171,498.34,94.66946835694786,5.632051776259718,-59.867550218266615,259.37614331600696,-1.14648409835927,1.0148836969875443,0.6374807987711214,651,415,loftr,-99.59241923349008,scheme_d_local_map,NA,True,28.508612127059095,14.799999999999955
1734763669400,F:\agent\UAV\data\IR-image\1734763669400.jpg,116.17011069740903,38.81214709136356,483.54,116.170445,38.812117,499.06,98.51169275200249,2.9378865920719406,-54.20822442313022,271.2701659449515,-1.470441957025393,1.0132109674779026,0.7467248908296943,458,342,loftr,-99.59241923349008,scheme_d_local_map,NA,True,29.157866311242334,15.519999999999982
